20190204_1450
Trial Settings	AS	BA	NP
Trial Number	1
Language of Task (English = 1, French = 2)	1	Target Set	0
Time Target is Shown	3	Median Time Between (with 1 Second Variation above and Below)	3

Frametime	Application Time (s)	Right Treadmill Speed (m/s)	Left Treadmill Speed (m/s)	Right Treadmill Distance (m)	Left Treadmill Distance (m)	Left Toe PosX	Left Toe PosY	Left Toe PosZ	Right Toe PosX	Right Toe PosY	Right Toe PosZ	Platform TransX	Platform TransY	Platform TransZ	Platform RotX	Platform RotY	Platform RotZ	Trip Timer	Slip Speed Setting	Trip Speed Setting	Left Trip Count	Right Trip Count	Left Slip Count	Right Slip Count	Start Trip Count	End Trip Count	Cognitive Task Active (1)	Target Count	Target Showing (1)	Target Number in Set	Target Angle	Target Word	TargText	Goal ON Time	On Timer	Goal Off Time	Off Timer	Target PosX	Target PosZ	Target RotY	
6299.0319692433	0.022402680764571	0	0	0	0	-0.15091800689697	0.051171857863665	0.10534646362066	0.16779625415802	0.16779625415802	0.051763374358416	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.0425361612	0.032969598722048	0	0	0	0	-0.15087689459324	0.051199395209551	0.10535528510809	0.16780969500542	0.16780969500542	0.051764629781246	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.0541842619	0.044617699353694	0	0	0	0	-0.15089917182922	0.051209356635809	0.10538697242737	0.16784772276878	0.16784772276878	0.051778137683868	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.0675175952	0.057951032686105	0	0	0	0	-0.15095621347427	0.051228851079941	0.10535602271557	0.16781185567379	0.16781185567379	0.051769137382507	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.0808509285	0.071284366018517	0	0	0	0	-0.1509480625391	0.051243204623461	0.10537159442902	0.16778643429279	0.16778643429279	0.051766332238913	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.090875147	0.081308584506587	0	0	0	0	-0.15094926953316	0.051254536956549	0.10537781566381	0.16779051721096	0.16779051721096	0.051757447421551	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.1042084804	0.094641917838999	0	0	0	0	-0.15091402828693	0.051243968307972	0.10538955032825	0.16780440509319	0.16780440509319	0.05175419524312	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.1175418137	0.10797525117141	0	0	0	0	-0.15091744065285	0.051256842911243	0.10540314763784	0.16781482100487	0.16781482100487	0.051772497594357	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.1300537404	0.12048717788457	0	0	0	0	-0.15093122422695	0.051250379532576	0.10540616512299	0.16783188283443	0.16783188283443	0.051770072430372	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.1433870737	0.13382051121698	0	0	0	0	-0.1509302854538	0.051252938807011	0.10539489984512	0.16778157651424	0.16778157651424	0.051788333803415	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.1567204071	0.14715384454939	0	0	0	0	-0.15094320476055	0.051255200058222	0.10540420562029	0.16781759262085	0.16781759262085	0.051800213754177	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.1700537404	0.16048717788181	0	0	0	0	-0.15090307593346	0.051252815872431	0.10541747510433	0.16779997944832	0.16779997944832	0.051795270293951	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.1833870737	0.17382051121422	0	0	0	0	-0.150903865695	0.051251664757729	0.10542436689138	0.16781778633595	0.16781778633595	0.051773492246866	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.1967204071	0.18715384454663	0	0	0	0	-0.1509014070034	0.051251158118248	0.10541298985481	0.16781501471996	0.16781501471996	0.051785014569759	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.2100537404	0.20048717787904	0	0	0	0	-0.15093256533146	0.051269695162773	0.10542163997889	0.16780069470406	0.16780069470406	0.051802311092615	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.2233870737	0.21382051121145	0	0	0	0	-0.15097667276859	0.051321793347597	0.10540991276503	0.1678119301796	0.1678119301796	0.051794439554214	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.2367204071	0.22715384454386	0	0	0	0	-0.15093722939491	0.051316045224667	0.10542531311512	0.16779881715775	0.16779881715775	0.051795560866594	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.2500537404	0.24048717787628	0	0	0	0	-0.15089666843414	0.05131009221077	0.10544192790985	0.16781370341778	0.16781370341778	0.05183232203126	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.2633870737	0.25382051120869	0	0	0	0	-0.15092995762825	0.051307428628206	0.10543847084045	0.16781817376614	0.16781817376614	0.0518460534513	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.2767204071	0.2671538445411	0	0	0	0	-0.15093369781971	0.05132906883955	0.10544338077307	0.16781076788902	0.16781076788902	0.051845490932465	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.2900537404	0.28048717787351	0	0	0	0	-0.15097196400166	0.051326382905245	0.10543774068356	0.16780337691307	0.16780337691307	0.051822859793901	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.3033870737	0.29382051120592	0	0	0	0	-0.15097218751907	0.051320008933544	0.10544738918543	0.16779717803001	0.16779717803001	0.051833432167768	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.3167204071	0.30715384453833	0	0	0	0	-0.15094675123692	0.051329288631678	0.10545727610588	0.16780364513397	0.16780364513397	0.051827851682901	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.3287114819	0.3191449193755	0	0	0	0	-0.15094076097012	0.051333136856556	0.10546451807022	0.16782462596893	0.16782462596893	0.051851078867912	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.3388505547	0.32928399213233	0	0	0	0	-0.15095342695713	0.051321443170309	0.10546710342169	0.16781397163868	0.16781397163868	0.051837645471096	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.352183888	0.34261732546474	0	0	0	0	-0.150987803936	0.051327604800463	0.10544533282518	0.16780619323254	0.16780619323254	0.051828946918249	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.3655172213	0.35595065879716	0	0	0	0	-0.15096700191498	0.051291216164827	0.10545271635056	0.16781121492386	0.16781121492386	0.051822353154421	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.3788505547	0.36928399212957	0	0	0	0	-0.15094880759716	0.0512913800776	0.10546236485243	0.16780981421471	0.16780981421471	0.051830351352692	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.392183888	0.38261732546198	0	0	0	0	-0.15092247724533	0.051272220909595	0.10544400662184	0.16779673099518	0.16779673099518	0.051817577332258	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.4055172213	0.39595065879439	0	0	0	0	-0.15093031525612	0.051296036690474	0.10546232014894	0.16783063113689	0.16783063113689	0.051839504390955	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.4155579037	0.40599134120112	0	0	0	0	-0.15093116462231	0.051286488771439	0.10543719679117	0.16782692074776	0.16782692074776	0.051823351532221	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.4288912371	0.41932467453353	0	0	0	0	-0.15096198022366	0.051291901618242	0.10542892664671	0.16779211163521	0.16779211163521	0.051822621375322	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.4422245704	0.43265800786594	0	0	0	0	-0.15094295144081	0.05126891285181	0.10544659942389	0.16779714822769	0.16779714822769	0.051817584782839	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.4555579037	0.44599134119835	0	0	0	0	-0.15095186233521	0.05129612237215	0.10542774200439	0.1678074747324	0.1678074747324	0.051846746355295	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.4688912371	0.45932467453076	0	0	0	0	-0.15088377892971	0.051272507756948	0.10543429106474	0.16781693696976	0.16781693696976	0.051838979125023	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.4822245704	0.47265800786317	0	0	0	0	-0.15091991424561	0.051304407417774	0.10541772097349	0.16784663498402	0.16784663498402	0.051831282675266	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.4940431271	0.48447656459575	0	0	0	0	-0.15092442929745	0.051276389509439	0.10543455183506	0.16781005263329	0.16781005263329	0.051862493157387	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6299.5040638595	0.49449729693515	0	0	0	0	-0.15096201002598	0.051248785108328	0.10539768636227	0.16780579090118	0.16780579090118	0.051829919219017	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
