20181218_1436
Trial Settings	AS	CO	NP
Trial Number	1
Language of Task (English = 1, French = 2)	1	Target Set	1
Time Target is Shown	3	Median Time Between (with 1 Second Variation above and Below)	3

Frametime	Application Time (s)	Right Treadmill Speed (m/s)	Left Treadmill Speed (m/s)	Right Treadmill Distance (m)	Left Treadmill Distance (m)	Left Toe PosX	Left Toe PosY	Left Toe PosZ	Right Toe PosX	Right Toe PosY	Right Toe PosZ	Platform TransX	Platform TransY	Platform TransZ	Platform RotX	Platform RotY	Platform RotZ	Trip Timer	Slip Speed Setting	Trip Speed Setting	Left Trip Count	Right Trip Count	Left Slip Count	Right Slip Count	Start Trip Count	End Trip Count	Cognitive Task Active (1)	Target Count	Target Showing (1)	Target Number in Set	Target Angle	Target Word	TargText	Goal ON Time	On Timer	Goal Off Time	Off Timer	Target PosX	Target PosZ	Target RotY	
4137.7256657005	0.020190907051983	0	0	0	0	-0.13355019688606	0.041771572083235	0.097557313740253	0.20698133111	0.20698133111	0.022555876523256	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4137.7363216656	0.030846872205075	0	0	0	0	-0.13354915380478	0.041748508810997	0.09752344340086	0.20701701939106	0.20701701939106	0.022539356723428	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4137.7496549989	0.044180205537486	0	0	0	0	-0.13354787230492	0.041757002472878	0.097538411617279	0.20699745416641	0.20699745416641	0.02256047539413	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4137.7597906152	0.054315821829732	0	0	0	0	-0.13355906307697	0.041735857725143	0.097519718110561	0.20697613060474	0.20697613060474	0.022582398727536	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4137.7698722105	0.064397417058899	0	0	0	0	-0.13354229927063	0.04177138954401	0.097532413899899	0.20699127018452	0.20699127018452	0.02256596647203	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4137.7883000034	0.082825210024566	0	0	0	0	-0.13353222608566	0.041755113750696	0.097535662353039	0.20701089501381	0.20701089501381	0.022536279633641	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4137.8016333368	0.096158543356978	0	0	0	0	-0.13354308903217	0.041753686964512	0.097532294690609	0.20700034499168	0.20700034499168	0.022549754008651	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4137.8149666701	0.10949187668939	0	0	0	0	-0.13351787626743	0.04175291582942	0.097575806081295	0.20699848234653	0.20699848234653	0.022482812404633	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4137.8283000034	0.1228252100218	0	0	0	0	-0.13352684676647	0.041734106838703	0.097543597221375	0.20700912177563	0.20700912177563	0.022490812465549	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4137.8416333368	0.13615854335421	0	0	0	0	-0.13351355493069	0.041778944432735	0.097571350634098	0.20704455673695	0.20704455673695	0.022467996925116	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
