20190111_1457
Trial Settings	AS	BA	NP
Trial Number	1
Language of Task (English = 1, French = 2)	1	Target Set	0
Time Target is Shown	3	Median Time Between (with 1 Second Variation above and Below)	3

Frametime	Application Time (s)	Right Treadmill Speed (m/s)	Left Treadmill Speed (m/s)	Right Treadmill Distance (m)	Left Treadmill Distance (m)	Left Toe PosX	Left Toe PosY	Left Toe PosZ	Right Toe PosX	Right Toe PosY	Right Toe PosZ	Platform TransX	Platform TransY	Platform TransZ	Platform RotX	Platform RotY	Platform RotZ	Trip Timer	Slip Speed Setting	Trip Speed Setting	Left Trip Count	Right Trip Count	Left Slip Count	Right Slip Count	Start Trip Count	End Trip Count	Cognitive Task Active (1)	Target Count	Target Showing (1)	Target Number in Set	Target Angle	Target Word	TargText	Goal ON Time	On Timer	Goal Off Time	Off Timer	Target PosX	Target PosZ	Target RotY	
4500.6329280816	0.045561270221697	0	0	0	0	-0.16875058412552	0.058253865689039	-0.49961772561073	0.15243136882782	0.15243136882782	0.057210270315409	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.6442393925	0.056872581134485	0	0	0	0	-0.16874660551548	0.05821679905057	-0.49959442019463	0.15241062641144	0.15241062641144	0.057218529284	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.6575727258	0.070205914466897	0	0	0	0	-0.16874939203262	0.058246340602636	-0.49961265921593	0.15246802568436	0.15246802568436	0.057242445647717	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.668989741	0.081622929626064	0	0	0	0	-0.16875591874123	0.058260470628738	-0.49961346387863	0.15245421230793	0.15245421230793	0.057240448892117	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.6823230743	0.094956262958476	0	0	0	0	-0.16873982548714	0.05822205170989	-0.49961385130882	0.15243469178677	0.15243469178677	0.057268861681223	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.6956564076	0.10828959629089	0	0	0	0	-0.16877000033855	0.058250766247511	-0.49963027238846	0.15244181454182	0.15244181454182	0.057264532893896	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.7071865527	0.11981974134869	0	0	0	0	-0.16871659457684	0.058227218687534	-0.49966305494308	0.15243612229824	0.15243612229824	0.057264436036348	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.720519886	0.1331530746811	0	0	0	0	-0.16875432431698	0.058243896812201	-0.49963048100471	0.15243069827557	0.15243069827557	0.057272531092167	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.7365520595	0.14918524810309	0	0	0	0	-0.16871757805347	0.058264818042517	-0.49963486194611	0.15245781838894	0.15245781838894	0.057297945022583	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.7498853928	0.16251858143551	0	0	0	0	-0.16873699426651	0.058234125375748	-0.49962592124939	0.15246869623661	0.15246869623661	0.057278007268906	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.7617484346	0.17438162325288	0	0	0	0	-0.16875846683979	0.05821530148387	-0.49959343671799	0.1524636298418	0.1524636298418	0.057318590581417	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.777916382	0.19054957060416	0	0	0	0	-0.16874922811985	0.058211646974087	-0.49960416555405	0.15248428285122	0.15248428285122	0.057595323771238	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.7926157468	0.20524893542188	0	0	0	0	-0.16873377561569	0.058175429701805	-0.49959164857864	0.15250571072102	0.15250571072102	0.057382427155972	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.8059490801	0.21858226875429	0	0	0	0	-0.16874672472477	0.058157905936241	-0.49959310889244	0.1524927765131	0.1524927765131	0.057367090135813	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.8192824134	0.2319156020867	0	0	0	0	-0.16876336932182	0.058159690350294	-0.49958065152168	0.15249721705914	0.15249721705914	0.057601854205132	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.831007527	0.24364071569198	0	0	0	0	-0.16876438260078	0.058155126869678	-0.49959489703178	0.15246225893497	0.15246225893497	0.057355128228664	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.8443408604	0.25697404902439	0	0	0	0	-0.16880117356777	0.058114025741816	-0.49958229064941	0.15243397653103	0.15243397653103	0.057338405400515	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.8556655062	0.26829869482572	0	0	0	0	-0.16869546473026	0.058112971484661	-0.49963253736496	0.15244500339031	0.15244500339031	0.057352367788553	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.8689988395	0.28163202815813	0	0	0	0	-0.16874267160892	0.058134187012911	-0.49958816170692	0.15244966745377	0.15244966745377	0.057331662625074	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.8823321728	0.29496536149054	0	0	0	0	-0.16872738301754	0.058088272809982	-0.49961361289024	0.15244396030903	0.15244396030903	0.057287339121103	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.8939068478	0.3065400364012	0	0	0	0	-0.16876401007175	0.058105446398258	-0.49963015317917	0.1524218916893	0.1524218916893	0.057268138974905	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.9072401811	0.31987336973361	0	0	0	0	-0.16871303319931	0.058120168745518	-0.49966838955879	0.15241959691048	0.15241959691048	0.057262293994427	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.91853504	0.33116822867305	0	0	0	0	-0.16870871186256	0.058101661503315	-0.49966880679131	0.15241143107414	0.15241143107414	0.057247240096331	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.937469555	0.3501027436123	0	0	0	0	-0.16868199408054	0.058079767972231	-0.4996785223484	0.15242603421211	0.15242603421211	0.057211007922888	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.9491586415	0.36179183015702	0	0	0	0	-0.16877280175686	0.058061171323061	-0.49963653087616	0.15241026878357	0.15241026878357	0.057189010083675	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4500.9624919748	0.37512516348943	0	0	0	0	-0.16875149309635	0.058056820183992	-0.4996916949749	0.15243594348431	0.15243594348431	0.057439401745796	0	4.6253205709945e-009	-0	0	-0	-0	0.75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
